Azimuth_deg,MSE,FinalMaxMin,MaxMin,RadarOnly
-67.5,4.81531342966298,7.24345092328715,NaN,1.66061148998174
-67.4,4.83572545166481,7.24213222419106,NaN,1.68431828278458
-67.3,4.85617196368752,7.241111666376,NaN,1.70847994357162
-67.2,4.87665242761141,7.24039217921434,NaN,1.733094497291
-67.1,4.89716643814302,7.23997638443739,NaN,1.75815951565648
-67,4.91771372395957,7.23986658218848,NaN,1.78367210540465
-66.9,4.9382941484653,7.2400647370125,NaN,1.80962889671984
-66.8,4.95890771014009,7.24057246380169,NaN,1.83602603184642
-66.7,4.97955454246022,7.24139101371835,NaN,1.86285915390793
-66.6,5.00023491337174,7.24252126011597,NaN,1.89012339595345
-66.5,5.02094922429678,7.24396368448164,NaN,1.91781337025108
-66.4,5.0416980086535,7.24571836242324,NaN,1.94592315784935
-66.3,5.06248192987075,7.24778494972622,NaN,1.97444629842703
-66.2,5.08330177887884,7.25016266850575,NaN,2.00337578045225
-66.1,5.10415847105816,7.2528502934808,NaN,2.032704031672
-66,5.12505304262812,7.25584613839815,NaN,2.06242290995298
-65.9,5.14598664645932,7.25914804263514,NaN,2.09252369449512
-65.8,5.16696054729261,7.26275335801089,NaN,2.12299707743904
-65.7,5.18797611634932,7.26665893583711,NaN,2.15383315588871
-65.6,5.20903482531808,7.27086111424013,NaN,2.18502142437072
-65.5,5.23013823970414,7.27535570578742,NaN,2.21655076775142
-65.4,5.25128801152849,7.28013798545225,NaN,2.24840945463336
-65.3,5.27248587136495,7.28520267895163,NaN,2.28058513125209
-65.2,5.29373361970462,7.2905439514932,NaN,2.31306481589462
-65.1,5.31503311763848,7.29615539696827,NaN,2.34583489386063
-65,5.33638627685002,7.30203002762835,NaN,2.37888111298712
-64.9,5.35779504891171,7.30816026428438,NaN,2.41218857975755
-64.8,5.37926141388002,7.31453792706771,NaN,2.44574175601594
-64.7,5.40078736818608,7.32115422679375,NaN,2.47952445630631
-64.6,5.42237491182027,7.32799975696922,NaN,2.51351984585769
-64.5,5.44402603481111,7.33506448648509,NaN,2.54771043923465
-64.4,5.46574270300086,7.34233775303813,NaN,2.58207809967313
-64.3,5.48752684312211,7.34980825732437,NaN,2.61660403912088
-64.2,5.50938032718181,7.35746405804866,NaN,2.65126881900174
-64.1,5.53130495616167,7.36529256779508,NaN,2.68605235172278
-64,5.55330244304588,7.37328054980333,NaN,2.72093390294255
-63.9,5.57537439518981,7.3814141156971,NaN,2.75589209461916
-63.8,5.59752229604576,7.3896787242103,NaN,2.79090490885567
-63.7,5.61974748626454,7.39805918095792,NaN,2.82594969256087
-63.6,5.64205114419426,7.4065396392982,NaN,2.8610031629425
-63.5,5.66443426580076,7.41510360233317,NaN,2.89604141385
-63.4,5.68689764403677,7.42373392609487,NaN,2.93103992298356
-63.3,5.70944184769002,7.43241282396422,NaN,2.96597355998567
-63.2,5.73206719974366,7.44112187236998,NaN,3.0008165954316
-63.1,5.7547737552853,7.44984201781482,NaN,3.03554271073419
-63,5.77756127900427,7.45855358527516,NaN,3.07012500897887
-62.9,5.80042922232021,7.46723628802172,NaN,3.10453602670388
-62.8,5.82337670018911,7.47586923890649,NaN,3.13874774664103
-62.7,5.8464024676365,7.48443096316208,NaN,3.17273161143149
-62.6,5.86950489607102,7.49289941275812,NaN,3.20645853833152
-62.5,5.89268194943492,7.5012519823593,NaN,3.23989893492245
-62.4,5.91593116025169,7.50946552692803,NaN,3.27302271583935
-62.3,5.93924960563464,7.51751638101433,NaN,3.30579932053246
-62.2,5.96263388332362,7.52538037977423,NaN,3.33819773207576
-62.1,5.98608008782089,7.53303288175645,NaN,3.37018649703661
-62,6.00958378670068,7.54044879349633,NaN,3.4017337464207
-61.9,6.03313999717048,7.54760259595386,NaN,3.43280721770651
-61.8,6.05674316296582,7.55446837283137,NaN,3.46337427798351
-61.7,6.08038713166366,7.56101984080448,NaN,3.49340194820851
-61.6,6.10406513250324,7.5672303816982,NaN,3.52285692859474
-61.5,6.12776975480651,7.57307307663746,NaN,3.55170562514857
-61.4,6.15149292709378,7.57852074219977,NaN,3.57991417736887
-61.3,6.17522589699328,7.58354596859467,NaN,3.60744848712434
-61.2,6.19895921204701,7.58812115989254,NaN,3.63427424872479
-61.1,6.22268270151797,7.59221857632231,NaN,3.6603569802024
-61,6.24638545930688,7.59581037865487,NaN,3.68566205581962
-60.9,6.27005582808981,7.59886867468592,NaN,3.71015473982093
-60.8,6.29368138479012,7.6013655678287,NaN,3.73380022144608
-60.7,6.31724892750152,7.60327320782368,NaN,3.75656365122316
-60.6,6.34074446398068,7.60456384356893,NaN,3.7784101785604
-60.5,6.36415320183051,7.6052098780708,NaN,3.79930499065621
-60.4,6.38745954049703,7.60518392551102,NaN,3.81921335274784
-60.3,6.41064706520452,7.6044588704221,NaN,3.83810064971966
-60.2,6.43369854295503,7.60300792895871,NaN,3.85593242909263
-60.1,6.4565959207199,7.6008047122483,NaN,3.87267444541767
-60,6.47932032595153,7.59782329179994,NaN,3.88829270609615
-59.9,6.50185206954464,7.59403826694515,NaN,3.90275351865149
-59.8,6.52417065137631,7.58942483428026,NaN,3.91602353947671
-59.7,6.5462547685545,7.58395885907426,NaN,3.92806982408373
-59.6,6.56808232650408,7.57761694860123,NaN,3.93885987888032
-59.5,6.58963045301898,7.57037652735123,NaN,3.94836171450229
-59.4,6.61087551540788,7.56221591406764,NaN,3.95654390072823
